shipper_name,recipient_name,count
C11-0000314-LIC (Med For America Inc.),C12-0000332-LIC (2018HMPF LLC),11
C11-0000314-LIC (Med For America Inc.),C12-0000334-LIC (CHAD Enterprises LLC),10
C11-0000314-LIC (Med For America Inc.),"C12-0000337-LIC (Moval Marijuana, LLC)",21
C11-0000314-LIC (Med For America Inc.),C12-0000342-LIC (PRETTY CANNABIS CO),1
C11-0000314-LIC (Med For America Inc.),"C8-0000016-LIC (LANDAU LABORATORIES, INC.)",170
C11-0000314-LIC (Med For America Inc.),C8-0000024-LIC (NIVA LABS LLC),10
C11-0000314-LIC (Med For America Inc.),"C8-0000037-LIC (EARTH LABS, LLC)",1
C11-0000314-LIC (Med For America Inc.),"C9-0000002-LIC (VALLEY GREEN RUSH, INC.)",2
C11-0000314-LIC (Med For America Inc.),C9-0000015-LIC (GJ COMPANY LLC),3
C11-0000314-LIC (Med For America Inc.),C9-0000016-LIC (DUBS GREEN GARDEN),2
C11-0000314-LIC (Med For America Inc.),"C9-0000025-LIC (Ivy Alley, LLC)",1
C11-0000314-LIC (Med For America Inc.),C9-0000033-LIC (NATURAL PLANT EXTRACT OF CALIFORNIA),3
C11-0000314-LIC (Med For America Inc.),C9-0000036-LIC (HERBIN COLLECTIVE OAKLAND),8
C11-0000314-LIC (Med For America Inc.),C9-0000059-LIC (BAY CARE DELIVERY COOPERATIVE INC),22
C11-0000314-LIC (Med For America Inc.),"C9-0000083-LIC (NORCAL DELIVERY SOLUTIONS, LLC)",5
C11-0000314-LIC (Med For America Inc.),C9-0000090-LIC (MIDNA INC),10
C11-0000314-LIC (Med For America Inc.),"C9-0000094-LIC (URBAN BUDS, LLC)",2
C11-0000314-LIC (Med For America Inc.),"C9-0000095-LIC (PENINSULA DELIVERY SOLUTIONS, LLC)",7
C11-0000314-LIC (Med For America Inc.),C9-0000099-LIC (GREEN SCORPION ORGANICS COMPANY),6
C11-0000314-LIC (Med For America Inc.),C9-0000102-LIC (CANNABLE LLC),27
C11-0000314-LIC (Med For America Inc.),"C9-0000103-LIC (MAGNOLIA EXTRACTS, LLC)",6
C11-0000314-LIC (Med For America Inc.),"C9-0000128-LIC (GE UNITED TECHNOLOGIES, LLC)",18
C11-0000314-LIC (Med For America Inc.),C9-0000199-LIC (SF BAY DOJO LLC),4
C11-0000314-LIC (Med For America Inc.),"C9-0000204-LIC (WHOLESOME DELIVERY, INC.)",10
C11-0000314-LIC (Med For America Inc.),C9-0000241-LIC (IRIE CARE LLC),14
C11-0000314-LIC (Med For America Inc.),"C9-0000245-LIC (THE SOURCE SLO, INC.)",10
C11-0000314-LIC (Med For America Inc.),C9-0000263-LIC (NCC BRISBANE LLC),5
C11-0000314-LIC (Med For America Inc.),C9-0000276-LIC (GILBERT STREET UNIT 2 LLC),1
C11-0000314-LIC (Med For America Inc.),C9-0000293-LIC (GENCAN),5
C11-0000314-LIC (Med For America Inc.),C9-0000297-LIC (NORTHERN ERUDITE VENTURES),1
C11-0000314-LIC (Med For America Inc.),C9-0000300-LIC (MedLeaf LLC),3
C11-0000314-LIC (Med For America Inc.),"C9-0000304-LIC (COASTAL DELIVERY SLO, LLC)",1
C11-0000314-LIC (Med For America Inc.),C9-0000323-LIC (MAKE YOUR MARK SF INC),6
C11-0000314-LIC (Med For America Inc.),"C9-0000348-LIC (CALIMED MANAGEMENT GROUP, LLC)",12
C11-0000314-LIC (Med For America Inc.),"C9-0000380-LIC (GRASSHOPPER DELIVERY, LLC)",13
C11-0000314-LIC (Med For America Inc.),C9-0000384-LIC (OPTIMAL BUSINESS VENTURES LLC),4
C11-0000314-LIC (Med For America Inc.),"C9-0000402-LIC (GE UNITED TECHNOLOGIES II, INC.)",3
C11-0000314-LIC (Med For America Inc.),"C9-0000413-LIC (Lynwood Roads Delivery, LLC)",4
C11-0000314-LIC (Med For America Inc.),C9-0000417-LIC (GREEN SCORPION ORGANICS COMPANY),4
C11-0000314-LIC (Med For America Inc.),"C9-0000426-LIC (PCH RETAIL PARTNERS III, LLC)",2
C11-0000314-LIC (Med For America Inc.),"CCL18-0001154 (CP1 Supply Systems, Inc)",3
C11-0000314-LIC (Med For America Inc.),"CDPH-10001886 (BPX, LLC)",1
C11-0000314-LIC (Med For America Inc.),"CDPH-10003525 (Med For America, Inc.)",24
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000007-LIC (BLUE MOUNTAIN COLLECTIVE, INC.)",1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000009-LIC (HORIZON NONPROFIT COLLECTIVE),5
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000010-LIC (ALTERNATIVES, A HEALTH COLLECTIVE)",7
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000012-LIC (US BLOOM Inc.),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000017-LIC (NORTHEASTERN MANAGEMENT INC),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000021-LIC (DELTA HEALTH & WELLNESS, INC.)",1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000022-LIC (CALI KOSHER, INC)",1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000036-LIC (SUNDIAL COLLECTIVE),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000149-LIC (HIGHER LEVEL OF CARE),2
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000153-LIC (G.S.H.L.E., INC.)",1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000172-LIC (CALWAVE ENTERPRISES, INC.)",1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000186-LIC (Alpine Alternative Naturopathic),6
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000188-LIC (GOLDEN HEALTH & WELLNESS),12
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000261-LIC (VHHC LLC),7
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000263-LIC (SEPTEM COMA INC.),9
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000266-LIC (KIND FARMA),9
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000284-LIC (PORT CITY ALTERNATIVE OF STOCKTON INC.),4
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000289-LIC (CURBSTONE EXCHANGE LLC),2
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000291-LIC (ALTERNATIVE MEDICAL CENTER),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000317-LIC (VALLEY HEALTH OPTIONS COLLECTIVE, INC.)",6
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000325-LIC (CHAI CANNABIS CO),3
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000327-LIC (Green Bean Pharm LLC),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000349-LIC (SAFE ACCESSIBLE SOLUTIONS),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000351-LIC (SACRAMENTO COMMERCIAL SERVICES),10
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000366-LIC (MERCED BUSINESS VENTURES),2
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000375-LIC (GREEN GOLD CULTIVATORS, INC.)",1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000377-LIC (HILLTOP COMMUNITY PARTNERS, LLC)",1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000435-LIC (SAN JOSE WELLNESS),2
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000463-LIC (PATIENTS MUTUAL ASSISTANCE COLLECTIVE CORPORATION),4
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000467-LIC (GREEN DOOR REDDING LLC),7
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000475-LIC (EVR MANAGERS LLC),4
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000479-LIC (DSWC, INC.)",1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000493-LIC (The Boulevard and Company, Inc.)",2
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000508-LIC (COMMUNITY HEALTH SOLUTIONS),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000527-LIC (ACCESS BRYANT SPC),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000534-LIC (DAVISVILLE BUSINESS ENTERPRISES, INC.)",1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000539-LIC (SEVENTY SECOND STREET),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000574-LIC (GREENSTONE BIOMASS RESEARCH P.O.D),3
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000579-LIC (BLUNTS AND MOORE, LLC)",1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000601-LIC (THREE HABITAT CONSULTING ATWATER LLC),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000608-LIC (TOKEN FARMS INC.),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000628-LIC (THREE HABITAT CONSULTING MONTEREY, LLC)",2
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000648-LIC (THREE HABITAT CONSULTING ANTIOCH, LLC)",1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000655-LIC (Infinity Assets Merced LLC),3
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000672-LIC (Eagle Eye, LLC)",10
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000674-LIC (MEDALLION WELLNESS INC.),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000678-LIC (INTER-STAT, INC.)",3
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000695-LIC (EMBARC TAHOE LLC),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000715-LIC (FIREBREAK ASSOCIATES, INC.)",1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000743-LIC (Hayward Station),4
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000744-LIC (415 Native LLC),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000751-LIC (TAHOE GREEN LLC),8
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C10-0000774-LIC (ALAMEDA PATIENTS GROUP LLC),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000784-LIC (SAFE ACCESSIBLE SOLUTIONS, INC.)",2
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C10-0000804-LIC (CANNADEL, INC.)",1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C11-0000074-LIC (HERBAL REMEDIES CAREGIVERS, INC.)",9
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C11-0000524-LIC (NATURAL CANNABIS COMPANY, LLC)",1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C11-0000736-LIC (CANNACRUZ, LLC)",8
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C11-0001053-LIC (LBS DISTRIBUTION),4
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C11-0001335-LIC (Davisville Business Enterprises Inc.),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C12-0000002-LIC (TAHOE WELLNESS CENTER, INC.)",8
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C12-0000044-LIC (SACRAMENTO CONFIDENTIAL DELIVERY INC.),7
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C12-0000175-LIC (CONNECTED TRANSPORTATION PARTNERS INC.),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C9-0000013-LIC (NORCAL HOLISTICS, INC.)",3
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C9-0000021-LIC (KRIS WONG),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C9-0000084-LIC (GREEN GOLD INVESTMENT CORPORATION),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C9-0000090-LIC (MIDNA INC),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C9-0000186-LIC (NXTLVL INC.),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C9-0000222-LIC (H.E. COMMUNITY COLLECTIVE),4
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C9-0000241-LIC (IRIE CARE LLC),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C9-0000263-LIC (NCC BRISBANE LLC),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C9-0000266-LIC (FADE'D DELIVERY),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C9-0000286-LIC (Indigo Dye Group Corp),2
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C9-0000312-LIC (GOLDLEAF GROUP, INC)",2
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C9-0000330-LIC (J.M. CHENG L.L.C.),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C9-0000341-LIC (HUMBLCANN INC),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C9-0000350-LIC (NORTHERN ERUDITE VENTURES),1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","C9-0000372-LIC (TRW UNLIMITED, INC.)",1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",C9-0000392-LIC (TOP SHELF),3
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","CCL19-0005288 (Greenleaf Processors, Inc.)",1
"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)","CDPH-10002016 (Greenleaf Processors, Inc.)",2
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000005-LIC (DPC SF, LLC)",7
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000010-LIC (ALTERNATIVES, A HEALTH COLLECTIVE)",14
C11-0000834-LIC (KORBEN LABS LLC),C10-0000013-LIC (PAULA DEETER),11
C11-0000834-LIC (KORBEN LABS LLC),C10-0000014-LIC (HAH COALINGA LLC),2
C11-0000834-LIC (KORBEN LABS LLC),C10-0000019-LIC (A.T.A.C.H.S. INC.),21
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000021-LIC (DELTA HEALTH & WELLNESS, INC.)",14
C11-0000834-LIC (KORBEN LABS LLC),C10-0000025-LIC (ACCENSUS GROUP LLC),4
C11-0000834-LIC (KORBEN LABS LLC),C10-0000036-LIC (SUNDIAL COLLECTIVE),6
C11-0000834-LIC (KORBEN LABS LLC),C10-0000088-LIC (HONEYDEW SOLUTIONS CORP),11
C11-0000834-LIC (KORBEN LABS LLC),C10-0000097-LIC (BI SUPPORTIVE SERVICES LLC),3
C11-0000834-LIC (KORBEN LABS LLC),C10-0000111-LIC (C.C.R.C. INC.),26
C11-0000834-LIC (KORBEN LABS LLC),C10-0000114-LIC (530 COLLECTIVE),6
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000138-LIC (ELEVATION 2477, LLC)",2
C11-0000834-LIC (KORBEN LABS LLC),C10-0000148-LIC (CALIFORNIA GROWN),2
C11-0000834-LIC (KORBEN LABS LLC),C10-0000149-LIC (HIGHER LEVEL OF CARE),1
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000151-LIC (HEALTHY HEALING HOLISTIC OPTIONS, INC)",1
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000153-LIC (G.S.H.L.E., INC.)",6
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000154-LIC (ROSEVILLE GOLD, INC.)",5
C11-0000834-LIC (KORBEN LABS LLC),C10-0000164-LIC (Mercy Wellness of Cotati),11
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000174-LIC (SUSTAINABLE THERAPEUTICS COMPANY, INC.)",1
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000185-LIC (HOLISTIC HEALING COLLECTIVE, INC.)",1
C11-0000834-LIC (KORBEN LABS LLC),C10-0000193-LIC (LIFE ENHANCEMENT SERVICES),2
C11-0000834-LIC (KORBEN LABS LLC),C10-0000193-LIC (LIFE ENHANCEMENT SERVICES INC.),4
C11-0000834-LIC (KORBEN LABS LLC),C10-0000199-LIC (RIVER CITY PHOENIX),20
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000202-LIC (HARVEST ON GEARY, INC.)",6
C11-0000834-LIC (KORBEN LABS LLC),C10-0000204-LIC (F.F.A. INC.),5
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000205-LIC (GOOD LIVING MGMT II, INC.)",4
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000212-LIC (PEOPLE'S FIRST CHOICE, LLC)",1
C11-0000834-LIC (KORBEN LABS LLC),C10-0000235-LIC (NORTH COAST WELLBEING),8
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000241-LIC (VMK, INC.)",1
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000249-LIC (M.E.H.C., INCORPORATED)",9
C11-0000834-LIC (KORBEN LABS LLC),C10-0000254-LIC (HUGS ALTERNATIVE CARE),18
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000255-LIC (NTZ, INC.)",4
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000256-LIC (BETTER HEALTH GROUP, INC.)",3
C11-0000834-LIC (KORBEN LABS LLC),C10-0000261-LIC (VHHC LLC),7
C11-0000834-LIC (KORBEN LABS LLC),C10-0000271-LIC (SUNSHINE HOLISTIC),8
C11-0000834-LIC (KORBEN LABS LLC),C10-0000280-LIC (ALEXANDER VALLEY ORGANICS INC.),19
C11-0000834-LIC (KORBEN LABS LLC),C10-0000281-LIC (KETAMA COOPERATIVE),2
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000285-LIC (SONOMA PATIENT GROUP, INC.)",9
C11-0000834-LIC (KORBEN LABS LLC),C10-0000289-LIC (CURBSTONE EXCHANGE LLC),3
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000300-LIC (LOVE IN IT, INC)",12
C11-0000834-LIC (KORBEN LABS LLC),C10-0000305-LIC (THREE HABITAT CONSULTING CONTRA COSTA LLC),2
C11-0000834-LIC (KORBEN LABS LLC),C10-0000314-LIC (REVOLUTION EMPORIUM),26
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000318-LIC (STOCKTON PARTNERS, INC.)",22
C11-0000834-LIC (KORBEN LABS LLC),C10-0000324-LIC (RCP Marysville),18
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000352-LIC (MIGLIORE, LLC)",4
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000353-LIC (RISHON, LLC)",12
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000357-LIC (CANNA CULTURE COLLECTIVE, INC.)",1
C11-0000834-LIC (KORBEN LABS LLC),C10-0000369-LIC (OAKLYFE LLC),3
C11-0000834-LIC (KORBEN LABS LLC),C10-0000383-LIC (LOS ANGELES WELLNESS CENTER),1
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000411-LIC (LEAVE IT TO NATURE COOPERATIVE, INC.)",4
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000425-LIC (PHSL, LLC)",3
C11-0000834-LIC (KORBEN LABS LLC),C10-0000436-LIC (THE GARRY FIVE),1
C11-0000834-LIC (KORBEN LABS LLC),C10-0000463-LIC (PATIENTS MUTUAL ASSISTANCE COLLECTIVE CORPORATION),1
C11-0000834-LIC (KORBEN LABS LLC),C10-0000465-LIC (COMPASSIONATE HEART MUTUAL BENEFIT ASSOCIATION),18
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000479-LIC (DSWC, INC.)",8
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000485-LIC (ASG NORTH BAY, INC.)",5
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000490-LIC (MED THRIVE COOPERATIVE, INC.)",3
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000493-LIC (The Boulevard and Company, Inc.)",4
C11-0000834-LIC (KORBEN LABS LLC),C10-0000495-LIC (PATIENTS AGAINST PAIN INC.),2
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000503-LIC (THE LEONARD MOORE COOPERATIVE, INC.)",4
C11-0000834-LIC (KORBEN LABS LLC),C10-0000508-LIC (COMMUNITY HEALTH SOLUTIONS),4
C11-0000834-LIC (KORBEN LABS LLC),C10-0000513-LIC (THE NATURAL WAY OF LA),1
C11-0000834-LIC (KORBEN LABS LLC),C10-0000520-LIC (METRO HEALTH SYSTEMS),4
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000534-LIC (DAVISVILLE BUSINESS ENTERPRISES, INC.)",4
C11-0000834-LIC (KORBEN LABS LLC),C10-0000535-LIC (J@G ENTERPRISES INC),8
C11-0000834-LIC (KORBEN LABS LLC),C10-0000599-LIC (PROPER WELLNESS INC.),1
C11-0000834-LIC (KORBEN LABS LLC),C10-0000601-LIC (THREE HABITAT CONSULTING ATWATER LLC),2
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000628-LIC (THREE HABITAT CONSULTING MONTEREY, LLC)",2
C11-0000834-LIC (KORBEN LABS LLC),C10-0000634-LIC (LOUD SD INC.),1
C11-0000834-LIC (KORBEN LABS LLC),C10-0000638-LIC (JONESA LLC),1
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000639-LIC (Seashore Enterprise Southern, LLC)",16
C11-0000834-LIC (KORBEN LABS LLC),C10-0000644-LIC (HUMANITY OF SANTA ROSA INC.),4
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000648-LIC (THREE HABITAT CONSULTING ANTIOCH, LLC)",1
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000656-LIC (3011 SR AVE., INC.)",15
C11-0000834-LIC (KORBEN LABS LLC),C10-0000659-LIC (TFA INC.),2
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000670-LIC (DISPLEASED MARMOT, LLC)",10
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000672-LIC (Eagle Eye, LLC)",9
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000678-LIC (INTER-STAT, INC.)",4
C11-0000834-LIC (KORBEN LABS LLC),C10-0000680-LIC (COASTAL WELLNESS),1
C11-0000834-LIC (KORBEN LABS LLC),C10-0000688-LIC (PROPER WELLNESS INC.),1
C11-0000834-LIC (KORBEN LABS LLC),C10-0000689-LIC (BOSSY AND COMPANY),2
C11-0000834-LIC (KORBEN LABS LLC),C10-0000695-LIC (EMBARC TAHOE LLC),1
C11-0000834-LIC (KORBEN LABS LLC),C10-0000696-LIC (HH&M LLC),3
C11-0000834-LIC (KORBEN LABS LLC),C10-0000705-LIC (D.G.K.C. INC.),4
C11-0000834-LIC (KORBEN LABS LLC),C10-0000711-LIC (PDEE INC),11
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000722-LIC (MENDOCINO, INC.)",9
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000730-LIC (BRYANT WELLNESS PARTNERS, INC)",3
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000741-LIC (BIOMASS INDUSTRIES, LLC)",13
C11-0000834-LIC (KORBEN LABS LLC),C10-0000745-LIC (Northstar Holistic Collective),3
C11-0000834-LIC (KORBEN LABS LLC),C10-0000748-LIC (PERFECT UNION TURLOCK LLC),6
C11-0000834-LIC (KORBEN LABS LLC),C10-0000753-LIC (E7 FORT BRAGG LLC),5
C11-0000834-LIC (KORBEN LABS LLC),C10-0000774-LIC (ALAMEDA PATIENTS GROUP LLC),4
C11-0000834-LIC (KORBEN LABS LLC),C10-0000780-LIC (TERP INC),1
C11-0000834-LIC (KORBEN LABS LLC),C10-0000786-LIC (EMBARC MARTINEZ LLC),4
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000787-LIC (Integral Associates Dena, LLC)",1
C11-0000834-LIC (KORBEN LABS LLC),"C10-0000804-LIC (CANNADEL, INC.)",1
C11-0000834-LIC (KORBEN LABS LLC),C10-0000846-LIC (ECWC PARTNERS INC),3
C11-0000834-LIC (KORBEN LABS LLC),"C11-0000353-LIC (PACAFI, INC)",6
C11-0000834-LIC (KORBEN LABS LLC),"C11-0000524-LIC (NATURAL CANNABIS COMPANY, LLC)",20
C11-0000834-LIC (KORBEN LABS LLC),"C11-0000692-LIC (KEYSTONE INDUSTRIES, LLC)",1
C11-0000834-LIC (KORBEN LABS LLC),"C11-0000736-LIC (CANNACRUZ, LLC)",6
C11-0000834-LIC (KORBEN LABS LLC),"C11-0000922-LIC (NC4 SYSTEMS, INC.)",4
C11-0000834-LIC (KORBEN LABS LLC),"C11-0001274-LIC (NABITWO, LLC)",14
C11-0000834-LIC (KORBEN LABS LLC),C11-0001335-LIC (Davisville Business Enterprises Inc.),2
C11-0000834-LIC (KORBEN LABS LLC),"C12-0000002-LIC (TAHOE WELLNESS CENTER, INC.)",4
C11-0000834-LIC (KORBEN LABS LLC),"C12-0000048-LIC (CALIBUENO, LLC)",2
C11-0000834-LIC (KORBEN LABS LLC),"C12-0000101-LIC (INFLOR, LLC)",10
C11-0000834-LIC (KORBEN LABS LLC),"C12-0000106-LIC (COMPASSION UNION, INC.)",1
C11-0000834-LIC (KORBEN LABS LLC),"C12-0000132-LIC (ABYZ, LLC)",12
C11-0000834-LIC (KORBEN LABS LLC),C12-0000168-LIC (BERKELEY COMPASSIONATE CARE CENTER),1
C11-0000834-LIC (KORBEN LABS LLC),C12-0000185-LIC (SONOMA CHO),4
C11-0000834-LIC (KORBEN LABS LLC),C12-0000185-LIC (SONOMA CHO LLC),2
C11-0000834-LIC (KORBEN LABS LLC),"C12-0000216-LIC (Caliva CAMISJ2, Inc)",9
C11-0000834-LIC (KORBEN LABS LLC),"C12-0000219-LIC (BTD, INC.)",3
C11-0000834-LIC (KORBEN LABS LLC),"C12-0000256-LIC (WEST CLIFF PROVISIONS, INC.)",9
C11-0000834-LIC (KORBEN LABS LLC),C12-0000258-LIC (HERITAGE MENDOCINO),2
C11-0000834-LIC (KORBEN LABS LLC),C12-0000273-LIC (PRUSSIAN STICKS LLC),1
C11-0000834-LIC (KORBEN LABS LLC),"C12-0000305-LIC (SATLLA, INC)",3
C11-0000834-LIC (KORBEN LABS LLC),C8-0000052-LIC (ANRESCO INCORPORATED),26
C11-0000834-LIC (KORBEN LABS LLC),"C9-0000008-LIC (C XPRESS, INC.)",4
C11-0000834-LIC (KORBEN LABS LLC),"C9-0000042-LIC (MOUNTAIN HIGH RECREATION, INC)",1
C11-0000834-LIC (KORBEN LABS LLC),C9-0000073-LIC (FORESTDALE MANAGEMENT SERVICES CORP.),5
C11-0000834-LIC (KORBEN LABS LLC),"C9-0000083-LIC (NORCAL DELIVERY SOLUTIONS, LLC)",3
C11-0000834-LIC (KORBEN LABS LLC),"C9-0000095-LIC (PENINSULA DELIVERY SOLUTIONS, LLC)",3
C11-0000834-LIC (KORBEN LABS LLC),C9-0000130-LIC (HOWLIND HOLDINGS LLC),3
C11-0000834-LIC (KORBEN LABS LLC),C9-0000165-LIC (Jay Goods LLC),2
C11-0000834-LIC (KORBEN LABS LLC),C9-0000210-LIC (BAYQUEEN),4
